Address,CategoryID,Category,City,Customer Company,Shippers Company,Customer,Country,EmployeeID,Fax,OrderDate,OrderID,Phone,PostalCode,ProductID,Product,ShipperID,StateProvince,SupplierID,Discount,Freight,Quantity,QuantityPerUnit,UnitCost,UnitPrice,UnitPrice (Products),UnitsInStock,UnitsOnOrder,Sales,Profit,City and Counry
722 DaVinci Blvd.,6,Морепродукты,Киркланд,Бонд,АвтоЛогистика,Mark Stark,США,1,(206) 555-2174,22.10.2006,10977,(206) 555-8257,98034,51,Мидии,3,WA,24,0,"65,21",10,10,"82,74","104,75","99,9",20,0,"1047,5","220,1","Киркланд, США"
Avda. Azteca 123,4,Молочные продукты,Мехико,Дон Педро,АвтоЛогистика,Peloto Gomez,Мексика,1,,23.10.2006,10982,(5) 555-2933,5033,43,Молоко 1%,3,,20,0,"20,53",9,1,"10,48","11,37",12,17,10,"102,33","8,01","Мехико, Мексика"
Avda. Azteca 123,7,Крупы,Мехико,Дон Педро,АвтоЛогистика,Peloto Gomez,Мексика,1,,23.10.2006,10982,(5) 555-2933,5033,7,Гречневая крупа,3,,3,0,"20,53",20,40,"33,11","37,32",40,15,0,"746,4","84,2","Мехико, Мексика"
"C/ Moralzarzal, 86",2,Овощи,Мадрид,Мясной базар,ТрансСервис,Filem?n,Испания,4,(91) 555 55 93,25.10.2006,11082,(91) 555 94 44,28023,3,Помидор,1,,1,"0,07","23,89",35,20,"15,45","19,55",20,13,70,"684,25","143,5","Мадрид, Испания"
"Piso 20-A""",1,Фрукты,Буэнос Айрес,Лос Эспадрильйос Фантастикос,ТрансАвтоГруз,Don Gerardo,Аргентина,3,(1) 135-5535,26.10.2006,10986,(1) 135-5333,1010,11,Киви,2,,5,0,"61,59",30,25,"21,1","28,52",28,22,30,"855,6","222,6","Буэнос Айрес, Аргентина"
"Piso 20-A""",2,Овощи,Буэнос Айрес,Лос Эспадрильйос Фантастикос,ТрансАвтоГруз,Don Gerardo,Аргентина,3,(1) 135-5535,26.10.2006,10986,(1) 135-5333,1010,77,Свекла,2,,12,0,"61,59",15,1,"10,95","13,14",13,32,0,"197,1","32,85","Буэнос Айрес, Аргентина"
"Piso 20-A""",2,Овощи,Буэнос Айрес,Лос Эспадрильйос Фантастикос,ТрансАвтоГруз,Don Gerardo,Аргентина,3,(1) 135-5535,26.10.2006,10986,(1) 135-5333,1010,76,Перец чили,2,,23,0,"61,59",10,2,"304,7","368,93",399,57,0,"3689,3","642,3","Буэнос Айрес, Аргентина"
"Piso 20-A""",3,Кондитерские изделия,Буэнос Айрес,Лос Эспадрильйос Фантастикос,ТрансАвтоГруз,Don Gerardo,Аргентина,3,(1) 135-5535,26.10.2006,10986,(1) 135-5333,1010,20,Блинчики с начинкой,2,,8,0,"61,59",15,1,"64,49","80,78",81,40,0,"1211,7","244,35","Буэнос Айрес, Аргентина"
"184, chauss?e de Tournai",2,Овощи,Лилль,Эконом маркет,ТрансСервис,Jaques Wilneuve,Франция,6,20.16.10.17,26.10.2006,10805,20.16.10.16,59000,38,Баклажан,1,,18,0,"53,7",10,4,"62,38","84,89","80,5",17,0,"848,9","225,1","Лилль, Франция"
"184, chauss?e de Tournai",4,Молочные продукты,Лилль,Эконом маркет,ТрансСервис,Jaques Wilneuve,Франция,6,20.16.10.17,26.10.2006,10805,20.16.10.16,59000,34,Кефир,1,,16,0,"53,7",10,12,"6,76","7,7",8,111,0,77,"9,4","Лилль, Франция"
2732 Baker Blvd.,3,Кондитерские изделия,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,27.10.2006,10988,(503) 555-7555,97403,62,Шоколад Молочное Чудо,3,OR,29,"0,1","41,89",40,30,"25,39","29,72","29,3",17,0,"1188,8","173,2","Юджин, США"
2732 Baker Blvd.,7,Крупы,Юджин,Магазинчик на Углу,АвтоЛогистика,Ross The Boss,США,1,,27.10.2006,10988,(503) 555-7555,97403,7,Гречневая крупа,3,OR,3,0,"41,89",60,40,"33,11","39,93",40,15,0,"2395,8","409,2","Юджин, США"
"Rua da Panificadora, 12",1,Фрукты,Рио де Жанейро,Копакобана,ТрансАвтоГруз,Giovanni Santhos,Бразилия,3,(21) 555-4545,27.10.2006,10989,(21) 555-4252,02389-673,11,Киви,2,,5,0,62,15,25,"21,1","25,71",28,22,30,"385,65","69,15","Рио де Жанейро, Бразилия"
Carrera 22 con Ave. Carlos Soublette #8-35,1,Фрукты,Сан Кристобаль,Дешевые продукты,ТрансАвтоГруз,Nicolas Balines,Венесуэла,9,(5) 555-1948,27.10.2006,10490,(5) 555-1340,5022,75,Хурма,2,,12,0,"56,23",36,1,"6,61","7,5","7,75",125,0,270,"32,04","Сан Кристобаль, Венесуэла"
"Rua da Panificadora, 12",2,Овощи,Рио де Жанейро,Копакобана,ТрансАвтоГруз,Giovanni Santhos,Бразилия,3,(21) 555-4545,27.10.2006,10989,(21) 555-4252,02389-673,6,Лук,2,,3,0,62,40,50,"3,21","3,99",4,120,0,"159,6","31,2","Рио де Жанейро, Бразилия"
Carrera 22 con Ave. Carlos Soublette #8-35,3,Кондитерские изделия,Сан Кристобаль,Дешевые продукты,ТрансАвтоГруз,Nicolas Balines,Венесуэла,9,(5) 555-1948,27.10.2006,10490,(5) 555-1340,5022,68,Сладкий батончик,2,,8,0,"56,23",30,1,"9,67","13,29","12,5",6,10,"398,7","108,6","Сан Кристобаль, Венесуэла"
Carrera 22 con Ave. Carlos Soublette #8-35,3,Кондитерские изделия,Сан Кристобаль,Дешевые продукты,ТрансАвтоГруз,Nicolas Balines,Венесуэла,9,(5) 555-1948,27.10.2006,10490,(5) 555-1340,5022,59,Чупа-Чупс,2,,28,0,"56,23",60,105,"6,69","8,64","8,5",79,0,"518,4",117,"Сан Кристобаль, Венесуэла"
"Rua da Panificadora, 12",8,Приправы,Рио де Жанейро,Копакобана,ТрансАвтоГруз,Giovanni Santhos,Бразилия,3,(21) 555-4545,27.10.2006,10989,(21) 555-4252,02389-673,41,Зира,2,,19,0,62,4,1,"7,28","9,34","9,65",85,0,"37,36","8,24","Рио де Жанейро, Бразилия"
Avda. Azteca 123,6,Морепродукты,Мехико,Дон Педро,АвтоЛогистика,Peloto Gomez,Мексика,1,,28.10.2006,10993,(5) 555-2933,5033,29,Креветки,3,,12,"0,25","55,53",50,1,"100,74","125,88","123,79",0,0,6294,1257,"Мехико, Мексика"
Avda. Azteca 123,8,Приправы,Мехико,Дон Педро,АвтоЛогистика,Peloto Gomez,Мексика,1,,28.10.2006,10993,(5) 555-2933,5033,41,Зира,3,,19,"0,25","55,53",35,1,"7,28","10,12","9,65",85,0,"354,2","99,4","Мехико, Мексика"
Obere Str. 57,3,Кондитерские изделия,Берлин,Копейка,ТрансАвтоГруз,Albert von Einstein,Германия,8,030-0076545,28.10.2006,10990,030-0074321,12209,21,Пирожное Наполеон,2,,8,0,"30,9",65,1,"8,78","10,39",10,3,40,"675,35","104,65","Берлин, Германия"
Obere Str. 57,3,Кондитерские изделия,Берлин,Копейка,ТрансАвтоГруз,Albert von Einstein,Германия,8,030-0076545,28.10.2006,10990,030-0074321,12209,55,Десерт низкокалорийный,2,,25,"0,15","30,9",65,20,"33,18","39,37",39,115,0,"2559,05","402,35","Берлин, Германия"
Obere Str. 57,3,Кондитерские изделия,Берлин,Копейка,ТрансАвтоГруз,Albert von Einstein,Германия,8,030-0076545,28.10.2006,10990,030-0074321,12209,61,Шоколад Снежинка,2,,29,"0,15","30,9",66,20,"22,24","28,09","26,5",113,0,"1853,94","386,1","Берлин, Германия"
Obere Str. 57,4,Молочные продукты,Берлин,Копейка,ТрансАвтоГруз,Albert von Einstein,Германия,8,030-0076545,28.10.2006,10990,030-0074321,12209,34,Кефир,2,,16,"0,15","30,9",60,12,"6,76","7,49",8,111,0,"449,4","43,8","Берлин, Германия"
"Rua Or?s, 92",1,Фрукты,Сан Паоло,Овощной базар,ТрансАвтоГруз,Romario do Sauza,Бразилия,2,,29.10.2006,10386,(11) 555-9857,05442-030,24,Абрикос,2,,10,0,"67,33",15,100,"3,9","4,11","4,5",20,0,"61,65","3,15","Сан Паоло, Бразилия"
Calle Dr. Jorge Cash 321,3,Кондитерские изделия,Мехико,Еда сегодня и завтра,ТрансАвтоГруз,Francisca Font Barcel?,Мексика,8,(5) 545-3745,29.10.2006,10995,(5) 552-3745,5033,60,Сладкий снек,2,,28,0,"35,77",4,53,"4,44","5,21",5,19,0,"20,84","3,08","Мехико, Мексика"
"Rua Or?s, 92",4,Молочные продукты,Сан Паоло,Овощной базар,ТрансАвтоГруз,Romario do Sauza,Бразилия,2,,29.10.2006,10386,(11) 555-9857,05442-030,34,Кефир,2,,16,0,"67,33",10,12,"6,76","8,48",8,111,0,"84,8","17,2","Сан Паоло, Бразилия"
Taucherstra?e 10,5,Мясо/Птица,Кюневальд,Грюнвальд,ТрансАвтоГруз,George Essen,Германия,7,,29.10.2006,10996,0372-035188,1307,42,Утка,2,,20,0,"32,59",40,1,"10,95","14,21",14,26,0,"568,4","130,4","Кюневальд, Германия"
Calle Dr. Jorge Cash 321,6,Морепродукты,Мехико,Еда сегодня и завтра,ТрансАвтоГруз,Francisca Font Barcel?,Мексика,8,(5) 545-3745,29.10.2006,10995,(5) 552-3745,5033,51,Мидии,2,,24,0,"35,77",20,10,"82,74","99,79","99,9",20,0,"1995,8",341,"Мехико, Мексика"
Berguvsv?gen 8,1,Фрукты,Лулеа,Магазин для всей семьи,ТрансАвтоГруз,Urra Gurra Aktersnurra,Швеция,3,0921-12 34 67,30.10.2006,10866,0921-12 34 65,S-958 22,2,Апельсин,2,,1,"0,25","46,54",21,10,"16,17","17,65",19,17,40,"370,65","31,08","Лулеа, Швеция"
Berguvsv?gen 8,1,Фрукты,Лулеа,Магазин для всей семьи,ТрансАвтоГруз,Urra Gurra Aktersnurra,Швеция,3,0921-12 34 67,30.10.2006,10866,0921-12 34 65,S-958 22,24,Абрикос,2,,10,"0,25","46,54",6,100,"3,9","4,69","4,5",20,0,"28,14","4,74","Лулеа, Швеция"
ul. Filtrowa 68,1,Фрукты,Варшава,Продукты для Панов и Паночек,ТрансАвтоГруз,Boniekk Wallessa,Польша,8,(26) 642-7012,30.10.2006,10998,(26) 642-7012,01-012,24,Абрикос,2,,10,0,"45,73",12,100,"3,9","4,13","4,5",20,0,"49,56","2,76","Варшава, Польша"
ul. Filtrowa 68,1,Фрукты,Варшава,Продукты для Панов и Паночек,ТрансАвтоГруз,Boniekk Wallessa,Польша,8,(26) 642-7012,30.10.2006,10998,(26) 642-7012,01-012,75,Хурма,2,,12,0,"45,73",30,1,"6,61","7,69","7,75",125,0,"230,7","32,4","Варшава, Польша"
ul. Filtrowa 68,3,Кондитерские изделия,Варшава,Продукты для Панов и Паночек,ТрансАвтоГруз,Boniekk Wallessa,Польша,8,(26) 642-7012,30.10.2006,10998,(26) 642-7012,01-012,61,Шоколад Снежинка,2,,29,0,"45,73",7,20,"22,24","29,11","26,5",113,0,"203,77","48,09","Варшава, Польша"
ul. Filtrowa 68,7,Крупы,Варшава,Продукты для Панов и Паночек,ТрансАвтоГруз,Boniekk Wallessa,Польша,8,(26) 642-7012,30.10.2006,10998,(26) 642-7012,01-012,74,Овсянная крупа,2,,4,0,"45,73",20,30,"24,39","31,66",30,4,20,"633,2","145,4","Варшава, Польша"
Berguvsv?gen 8,8,Приправы,Лулеа,Магазин для всей семьи,ТрансАвтоГруз,Urra Gurra Aktersnurra,Швеция,3,0921-12 34 67,30.10.2006,10866,0921-12 34 65,S-958 22,30,Прованские травы,2,,13,"0,25","46,54",40,1,"22,71","24,09","25,89",10,0,"963,6","55,2","Лулеа, Швеция"
ul. Filtrowa 68,4,Молочные продукты,Варшава,Продукты для Панов и Паночек,ТрансАвтоГруз,Boniekk Wallessa,Польша,8,(26) 642-7012,31.10.2006,10870,(26) 642-7012,01-012,35,Творожный сырок,2,,16,0,"23,47",3,14,"5,17","6,42",6,20,0,"19,26","3,75","Варшава, Польша"
ul. Filtrowa 68,6,Морепродукты,Варшава,Продукты для Панов и Паночек,ТрансАвтоГруз,Boniekk Wallessa,Польша,8,(26) 642-7012,31.10.2006,10870,(26) 642-7012,01-012,51,Мидии,2,,24,0,"23,47",2,10,"82,74","107,62","99,9",20,0,"215,24","49,76","Варшава, Польша"
8 Johnstown Road,1,Фрукты,Корк,Волынка,ТрансАвтоГруз,Robert Bolero,Ирландия,3,########,02.11.2006,11003,2 967 542,125 80,1,Банан,2,,1,0,"28,52",4,10,"15,37",19,20,39,0,76,"14,52","Корк, Ирландия"
8 Johnstown Road,5,Мясо/Птица,Корк,Волынка,ТрансАвтоГруз,Robert Bolero,Ирландия,3,########,02.11.2006,11003,2 967 542,125 80,52,Говядина,2,,24,0,"28,52",10,14,"70,81","80,1",80,38,0,801,"92,9","Корк, Ирландия"
8 Johnstown Road,8,Приправы,Корк,Волынка,ТрансАвтоГруз,Robert Bolero,Ирландия,3,########,02.11.2006,11003,2 967 542,125 80,40,Имбирь,2,,19,0,"28,52",10,1,"16,34","16,78","18,4",123,0,"167,8","4,4","Корк, Ирландия"
Walserweg 21,1,Фрукты,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,7,0241-059428,04.11.2006,11008,0241-039123,52066,71,Персик,2,,15,0,"39,69",21,10,"26,49","29,4","30,5",26,0,"617,4","61,11","Аахен, Германия"
Walserweg 21,4,Молочные продукты,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,7,0241-059428,04.11.2006,11008,0241-039123,52066,34,Кефир,2,,16,"0,05","39,69",90,12,"6,76","8,16",8,111,0,"734,4",126,"Аахен, Германия"
Walserweg 21,7,Крупы,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,7,0241-059428,04.11.2006,11008,0241-039123,52066,28,Рис,2,,12,"0,05","39,69",70,1,"36,81","42,49","45,6",26,0,"2974,3","397,6","Аахен, Германия"
"Finca La Campana, 33",1,Фрукты,Сеаилья,Карнавал,ТрансСервис,El Cordobes,Испания,4,,04.11.2006,11009,(95) 555 82 82,41101,24,Абрикос,1,,10,0,"69,21",12,100,"3,9","4,18","4,5",20,0,"50,16","3,36","Сеаилья, Испания"
"Finca La Campana, 33",3,Кондитерские изделия,Сеаилья,Карнавал,ТрансСервис,El Cordobes,Испания,4,,04.11.2006,11009,(95) 555 82 82,41101,60,Сладкий снек,1,,28,0,"69,21",9,53,"4,44","5,2",5,19,0,"46,8","6,84","Сеаилья, Испания"
"Finca La Campana, 33",8,Приправы,Сеаилья,Карнавал,ТрансСервис,El Cordobes,Испания,4,,04.11.2006,11009,(95) 555 82 82,41101,36,Тмин,1,,17,"0,25","69,21",18,20,"6,45","8,38",8,112,0,"150,84","34,74","Сеаилья, Испания"
Berliner Platz 43,1,Фрукты,Мюнхен,Мюнхенские традиции,ТрансАвтоГруз,Dieter K?ln,Германия,7,089-0877451,05.11.2006,11012,089-0877310,80805,71,Персик,2,,15,"0,05","41,48",60,10,"26,49","30,4","30,5",26,0,1824,"234,6","Мюнхен, Германия"
Berliner Platz 43,3,Кондитерские изделия,Мюнхен,Мюнхенские традиции,ТрансАвтоГруз,Dieter K?ln,Германия,7,089-0877451,05.11.2006,11012,089-0877310,80805,19,Печенье сахарное,2,,8,"0,05","41,48",50,1,"7,4","9,01","9,2",25,0,"450,5","80,5","Мюнхен, Германия"
Berliner Platz 43,3,Кондитерские изделия,Мюнхен,Мюнхенские традиции,ТрансАвтоГруз,Dieter K?ln,Германия,7,089-0877451,05.11.2006,11012,089-0877310,80805,60,Сладкий снек,2,,28,"0,05","41,48",36,53,"4,44","4,57",5,19,0,"164,52","4,68","Мюнхен, Германия"
Strada Provinciale 124,1,Фрукты,Реджио Эмилия,Фуд дисконт,ТрансСервис,Anna Bella,Италия,6,0522-556722,05.11.2006,11010,0522-556721,42100,24,Абрикос,1,,10,0,"37,02",10,100,"3,9","4,47","4,5",20,0,"44,7","5,7","Реджио Эмилия, Италия"
"Gran V?a, 1",3,Кондитерские изделия,Мадрил,Фруктовый карнавал,ТрансСервис,Emilio Ilegal,Испания,4,(91) 745 6210,05.11.2006,11013,(91) 745 6200,28001,68,Сладкий батончик,1,,8,0,"32,37",2,1,"9,67","12,51","12,5",6,10,"25,02","5,68","Мадрил, Испания"
"Boulevard Tirou, 255",3,Кондитерские изделия,Шарлеруа,Жасмин,ТрансСервис,Cheril Cow,Бельгия,5,(071) 23 67 22 21,05.11.2006,10252,(071) 23 67 22 20,B-6000,20,Блинчики с начинкой,1,,8,"0,05","23,2",40,1,"64,49","75,93",81,40,0,"3037,2","457,6","Шарлеруа, Бельгия"
"Boulevard Tirou, 255",3,Кондитерские изделия,Шарлеруа,Жасмин,ТрансСервис,Cheril Cow,Бельгия,5,(071) 23 67 22 21,05.11.2006,10252,(071) 23 67 22 20,B-6000,33,Десер Фруктовый,1,,15,"0,05","23,2",25,25,"20,2","23,64","25,5",112,0,591,86,"Шарлеруа, Бельгия"
